iteration,sender,receiver,news_id,news_party,news_veracity
0,bot27__0,bot13__1,540,N,False
0,bot27__1,42,541,N,False
0,bot27__2,reel17__4,542,N,False
0,bot27__2,reel12__2,542,N,False
0,bot27__2,bot10__8,542,N,False
0,bot27__3,bot0__8,543,N,False
0,bot27__4,bot4__2,544,N,False
0,bot27__4,277,544,N,False
0,bot27__5,bot13__8,545,N,False
0,bot27__5,reel15__9,545,N,False
0,bot27__5,bot1__7,545,N,False
0,bot27__6,bot14__1,546,N,False
0,bot27__6,206,546,N,False
0,bot27__7,bot19__6,547,N,False
0,bot27__7,bot15__0,547,N,False
0,bot27__8,258,548,N,False
0,reel27__0,reel11__1,550,N,True
0,reel27__1,reel0__2,551,N,True
0,reel27__1,49,551,N,True
0,reel27__2,146,552,N,True
0,reel27__2,reel25__0,552,N,True
0,reel27__3,49,553,N,True
0,reel27__3,reel0__6,553,N,True
0,reel27__3,reel25__7,553,N,True
0,reel27__4,reel5__2,554,N,True
0,reel27__4,reel13__9,554,N,True
0,reel27__5,49,555,N,True
0,reel27__6,336,556,N,True
0,reel27__7,208,557,N,True
0,reel27__7,reel24__3,557,N,True
0,reel27__8,86,558,N,True
0,reel27__8,reel26__2,558,N,True
0,reel27__9,243,559,N,True
0,reel27__9,reel8__7,559,N,True
1,bot13__1,156,540,N,False
1,bot13__1,284,540,N,False
1,bot13__1,bot4__8,540,N,False
1,42,33,541,N,False
1,42,0,541,N,False
1,42,reel1__8,541,N,False
1,42,reel21__9,541,N,False
1,bot10__8,112,542,N,False
1,bot10__8,bot22__5,542,N,False
1,reel17__4,328,542,N,False
1,reel12__2,reel7__0,542,N,False
1,bot4__2,231,544,N,False
1,bot4__2,bot0__8,544,N,False
1,bot4__2,bot3__9,544,N,False
1,277,271,544,N,False
1,277,200,544,N,False
1,277,248,544,N,False
1,277,39,544,N,False
1,277,13,544,N,False
1,277,161,544,N,False
1,277,186,544,N,False
1,277,332,544,N,False
1,277,21,544,N,False
1,277,120,544,N,False
1,277,285,544,N,False
1,277,56,544,N,False
1,277,159,544,N,False
1,277,25,544,N,False
1,277,342,544,N,False
1,277,188,544,N,False
1,277,169,544,N,False
1,277,118,544,N,False
1,277,294,544,N,False
1,277,113,544,N,False
1,277,40,544,N,False
1,277,304,544,N,False
1,277,204,544,N,False
1,277,10,544,N,False
1,277,315,544,N,False
1,277,322,544,N,False
1,277,290,544,N,False
1,277,134,544,N,False
1,277,bot6__4,544,N,False
1,277,reel9__2,544,N,False
1,277,reel19__0,544,N,False
1,bot1__7,232,545,N,False
1,bot1__7,47,545,N,False
1,bot13__8,46,545,N,False
1,bot13__8,283,545,N,False
1,bot13__8,92,545,N,False
1,206,121,546,N,False
1,206,260,546,N,False
1,206,reel0__9,546,N,False
1,206,bot11__1,546,N,False
1,bot14__1,56,546,N,False
1,bot15__0,20,547,N,False
1,bot15__0,reel5__9,547,N,False
1,bot19__6,44,547,N,False
1,258,291,548,N,False
1,258,161,548,N,False
1,258,188,548,N,False
1,258,323,548,N,False
1,258,85,548,N,False
1,258,bot1__3,548,N,False
1,reel11__1,1,550,N,True
1,reel11__1,308,550,N,True
1,reel11__1,reel26__1,550,N,True
1,reel0__2,250,551,N,True
1,reel0__2,126,551,N,True
1,reel0__2,reel5__5,551,N,True
1,reel0__2,reel7__1,551,N,True
1,49,255,551,N,True
1,49,241,551,N,True
1,49,0,551,N,True
1,49,reel1__7,551,N,True
1,49,bot3__6,551,N,True
1,49,bot4__8,551,N,True
1,49,bot10__1,551,N,True
1,reel25__0,251,552,N,True
1,146,285,552,N,True
1,146,313,552,N,True
1,146,50,552,N,True
1,146,339,552,N,True
1,146,136,552,N,True
1,146,148,552,N,True
1,146,317,552,N,True
1,146,119,552,N,True
1,146,0,552,N,True
1,146,bot6__6,552,N,True
1,146,reel14__0,552,N,True
1,146,reel22__3,552,N,True
1,49,255,553,N,True
1,49,192,553,N,True
1,49,reel1__7,553,N,True
1,49,bot3__6,553,N,True
1,49,bot4__8,553,N,True
1,49,bot10__1,553,N,True
1,reel0__6,135,553,N,True
1,reel0__6,40,553,N,True
1,reel0__6,bot12__0,553,N,True
1,reel0__6,reel22__1,553,N,True
1,reel25__7,109,553,N,True
1,reel25__7,reel18__4,553,N,True
1,reel5__2,270,554,N,True
1,reel5__2,195,554,N,True
1,reel5__2,303,554,N,True
1,reel5__2,bot6__7,554,N,True
1,reel5__2,bot7__5,554,N,True
1,reel5__2,reel22__4,554,N,True
1,reel5__2,bot26__2,554,N,True
1,reel13__9,244,554,N,True
1,reel13__9,115,554,N,True
1,reel13__9,167,554,N,True
1,reel13__9,reel23__8,554,N,True
1,49,255,555,N,True
